t,mid,spread,obi,depth,volatility,intensity,queue,pup,pred,has_pred,real
32799,2840.65,0.0999,0.3006,3205.7,0.747,82.64,309.18,0.5443,1,1,-1
32800,2840.25,0.1001,0.8346,1908.4,0.776,125.48,67.06,0.494,0,1,1
32801,2840.35,0.0999,0.2828,2483.5,0.789,110.71,48.6,0.4619,0,1,1
32802,2840.35,0.0999,0.2827,2518.1,0.789,90.64,52.46,0.498,0,1,1
32803,2840.35,0.0999,0.2782,2547.6,0.789,74.21,51.95,0.5147,1,1,1
32804,2840.35,0.0999,0.278,2508.1,0.636,61.67,43.98,0.5181,1,1,1
32805,2839.95,0.1001,0.4962,3472.4,0.682,89.1,21.17,0.5218,1,1,1
32806,2839.35,0.0999,0.9024,4913.8,0.779,184.43,491.18,0.4797,0,1,1
32807,2839.15,0.0999,0.8416,2887.2,0.774,241.45,170.57,0.4387,0,1,1
32808,2838.95,0.1001,0.7946,2741.6,0.774,262.4,96.36,0.4342,0,1,1
32809,2838.95,0.1001,0.7691,2791.5,0.721,216.83,64.83,0.4519,0,1,1
32810,2838.85,0.0999,0.8547,3125.4,0.721,181.51,196.51,0.4745,0,1,1
32811,2838.85,0.0999,0.8205,3195.0,0.721,151.15,146.68,0.4867,0,1,1
32812,2838.85,0.0999,0.922,4033.6,0.721,123.93,146.63,0.4928,0,1,1
32813,2839.05,0.1001,0.7224,2240.6,0.759,102.91,123.2,0.4951,0,1,1
32814,2839.35,0.0999,0.3714,1748.3,0.812,96.95,66.62,0.5035,1,1,1
32815,2839.35,0.0999,0.0796,1368.8,0.812,79.37,79.41,0.5217,1,1,1
32816,2839.35,0.0999,0.0452,1405.0,0.812,64.99,44.93,0.5201,1,1,1
32817,2839.35,0.0999,0.3442,1378.1,0.812,53.21,186.29,0.5241,1,1,1
32818,2839.35,0.0999,0.3449,1444.0,0.758,43.56,192.7,0.5268,1,1,1
32819,2839.75,0.1001,0.3317,1358.6,0.799,77.18,198.06,0.5238,1,1,1
32820,2839.35,0.0999,0.099,2535.6,0.799,76.24,104.62,0.5578,1,1,1
32821,2838.85,0.0999,0.8875,4099.5,0.862,93.05,252.16,0.5048,1,1,1
32822,2838.85,0.0999,0.9326,4055.3,0.862,76.19,558.51,0.4564,0,1,1
32823,2839.65,0.0999,0.5077,2206.9,1.093,81.05,40.87,0.4727,0,1,1
32824,2839.95,0.1001,0.6582,1769.5,1.123,111.85,42.45,0.5635,1,1,1
32825,2840.65,0.0999,0.0861,1659.0,1.206,153.39,5.28,0.5399,1,1,-1
32826,2840.65,0.0999,0.1001,1684.8,1.093,128.85,16.29,0.5746,1,1,-1
32827,2840.65,0.0999,0.1441,1754.4,1.073,108.03,16.9,0.5394,1,1,-1
32828,2840.65,0.0999,0.1428,1777.7,1.052,89.17,16.9,0.5206,1,1,-1
32829,2840.75,0.1001,0.0653,1970.6,1.05,74.28,2.87,0.5257,1,1,-1
32830,2840.75,0.1001,0.0802,2047.4,1.041,60.81,8.61,0.5327,1,1,1
32831,2840.75,0.1001,0.0823,2219.6,1.041,49.79,4.63,0.5294,1,1,1
32832,2840.75,0.1001,0.1364,2044.9,1.041,40.76,17.94,0.5238,1,1,1
32833,2840.75,0.1001,0.1502,2080.5,1.04,33.37,19.77,0.5209,1,1,1
32834,2840.75,0.1001,0.1414,2197.2,1.027,27.33,17.87,0.5153,1,1,1
32835,2840.75,0.1001,0.2121,2348.4,1.027,22.37,20.5,0.5088,1,1,1
32836,2840.75,0.1001,0.225,2291.3,1.027,18.32,42.9,0.5029,1,1,-1
32837,2840.75,0.1001,0.3737,2820.3,1.027,15.0,529.33,0.4982,0,1,-1
32838,2841.05,0.1001,0.0884,2289.3,1.04,87.14,2.41,0.496,0,1,-1
32839,2840.55,0.1001,0.4866,1007.9,1.099,85.85,179.26,0.5544,1,1,1
32840,2840.55,0.1001,0.9919,1270.1,1.041,70.29,712.82,0.4797,0,1,1
32841,2841.15,0.0999,0.2941,3519.2,1.016,65.16,448.28,0.4735,0,1,-1
32842,2841.35,0.0999,0.1663,3664.6,1.013,106.28,38.94,0.5571,1,1,-1
32843,2841.35,0.0999,0.1857,3939.1,0.857,87.74,38.94,0.5628,1,1,-1
32844,2841.35,0.0999,0.1798,3916.7,0.841,72.2,21.34,0.5271,1,1,-1
32845,2841.15,0.0999,0.1699,3809.7,0.694,64.73,190.25,0.5238,1,1,-1
32846,2841.15,0.0999,0.18,3623.0,0.694,53.18,190.15,0.4983,0,1,-1
32847,2840.75,0.1001,0.4604,1828.1,0.767,65.65,227.13,0.5086,1,1,-1
32848,2840.75,0.1001,0.4842,1646.1,0.767,54.84,217.36,0.4738,0,1,-1
32849,2840.55,0.1001,0.7417,1465.5,0.778,66.65,199.51,0.4813,0,1,1
32850,2840.55,0.1001,0.9686,2475.5,0.778,54.57,460.63,0.4794,0,1,-1
32851,2840.75,0.1001,0.8168,1949.2,0.795,46.49,197.19,0.4767,0,1,-1
32852,2840.75,0.1001,0.6657,2072.9,0.795,38.06,101.6,0.5139,1,1,-1
32853,2841.05,0.1001,0.1251,2691.0,0.828,38.6,57.07,0.5102,1,1,-1
32854,2841.05,0.1001,0.0536,2985.8,0.828,31.6,30.04,0.543,1,1,1
32855,2841.05,0.1001,0.0286,2978.9,0.828,25.87,4.23,0.5339,1,1,1
32856,2840.75,0.1001,0.4109,2839.6,0.862,27.16,11.86,0.5165,1,1,1
32857,2840.75,0.1001,0.4728,2468.4,0.862,22.24,12.13,0.4818,0,1,1
32858,2840.75,0.1001,0.4452,2621.8,0.828,18.21,12.16,0.4876,0,1,-1
32859,2841.05,0.1001,0.3925,3850.5,0.762,29.59,547.23,0.5058,1,1,0
32860,2841.35,0.0999,0.0938,4529.2,0.79,71.18,70.74,0.5414,1,1,0
32861,2841.35,0.0999,0.0437,3793.5,0.648,82.38,38.99,0.5699,1,1,0
32862,2841.45,0.1001,0.0604,5047.9,0.635,69.26,17.6,0.5493,1,1,0
32863,2841.4,0.2,0.0904,5065.5,0.636,57.43,44.81,0.5516,1,1,0
32864,2841.45,0.1001,0.0845,5060.9,0.637,47.2,6.29,0.5563,1,1,0
32865,2841.45,0.1001,0.1082,7000.7,0.616,41.37,2.69,0.5615,1,1,0
32866,2840.75,0.1001,0.7738,1697.8,0.825,87.52,38.12,0.5566,1,1,0
32867,2840.75,0.1001,0.7708,2836.4,0.765,71.66,168.26,0.4487,0,1,0
32868,2841.05,0.1001,0.4467,1492.3,0.799,85.31,26.78,0.452,0,1,0
32869,2841.45,0.1001,0.1054,6276.6,0.831,77.83,221.89,0.5209,1,1,0
32870,2841.45,0.1001,0.0217,5949.9,0.831,63.72,50.29,0.5637,1,1,0
